external_player_id,player_name,season,game_type,league,team_name,position,situation,goals_against,x_goals,m_unblocked_shots_against,m_gsax
8481692,Dustin Wolf,2023-24,regular,NHL,CGY,G,5on5,37,25.784,530,-11.216
8482076,Nico Daws,2023-24,regular,NHL,NJD,G,5on5,43,39.6451,668,-3.3549
8482137,Yaroslav Askarov,2023-24,regular,NHL,NSH,G,5on5,2,3.2635,46,1.2635
8482221,Devon Levi,2023-24,regular,NHL,BUF,G,5on5,40,45.0029,718,5.0029
8482411,Hunter Shepard,2023-24,regular,NHL,WSH,G,5on5,11,11.2176,177,0.2176
8482445,Devin Cooley,2023-24,regular,NHL,SJS,G,5on5,20,11.8217,205,-8.1783
8482661,Jesper Wallstedt,2023-24,regular,NHL,MIN,G,5on5,8,4.8802,104,-3.1198
8482821,Arvid Soderblom,2023-24,regular,NHL,CHI,G,5on5,87,68.6142,1107,-18.3858
8482982,Jet Greaves,2023-24,regular,NHL,CBJ,G,5on5,22,21.7401,367,-0.2599
8483575,Matt Murray,2023-24,regular,NHL,DAL,G,5on5,0,0.8053,24,0.8053
8484293,Yaniv Perets,2023-24,regular,NHL,CAR,G,5on5,0,0.0919,1,0.0919
8484312,Georgi Romanov,2023-24,regular,NHL,SJS,G,5on5,1,3.0458,52,2.0458
8470594,Marc-Andre Fleury,2023-24,regular,NHL,MIN,G,4on5,33,22.2853,242,-10.7147
8471734,Jonathan Quick,2023-24,regular,NHL,NYR,G,4on5,10,14.2088,163,4.2088
8473503,James Reimer,2023-24,regular,NHL,DET,G,4on5,12,16.0919,157,4.0919
8473575,Semyon Varlamov,2023-24,regular,NHL,NYI,G,4on5,16,16.5637,165,0.5637
8474593,Jacob Markstrom,2023-24,regular,NHL,CGY,G,4on5,22,27.5838,284,5.5838
8474596,Jake Allen,2023-24,regular,NHL,NJD,G,4on5,23,22.0254,222,-0.9746
8474636,Michael Hutchinson,2023-24,regular,NHL,DET,G,4on5,0,1.3338,13,1.3338
8474889,Martin Jones,2023-24,regular,NHL,TOR,G,4on5,14,10.7978,116,-3.2022
8475311,Darcy Kuemper,2023-24,regular,NHL,WSH,G,4on5,24,19.2717,203,-4.7283
8475660,Cam Talbot,2023-24,regular,NHL,LAK,G,4on5,19,29.9265,346,10.9265
8475683,Sergei Bobrovsky,2023-24,regular,NHL,FLA,G,4on5,29,28.8426,328,-0.1574
8475717,Calvin Pickard,2023-24,regular,NHL,EDM,G,4on5,14,9.3977,99,-4.6023
8475789,Jack Campbell,2023-24,regular,NHL,EDM,G,4on5,3,4.3218,36,1.3218
8475809,Scott Wedgewood,2023-24,regular,NHL,DAL,G,4on5,15,13.4482,146,-1.5518
8475831,Philipp Grubauer,2023-24,regular,NHL,SEA,G,4on5,18,17.9911,198,-0.0089
8475839,Louis Domingue,2023-24,regular,NHL,NYR,G,4on5,0,0.121,3,0.121
8475852,Petr Mrazek,2023-24,regular,NHL,CHI,G,4on5,32,29.5283,268,-2.4717
8475883,Frederik Andersen,2023-24,regular,NHL,CAR,G,4on5,4,9.8255,84,5.8255
8476316,Laurent Brossoit,2023-24,regular,NHL,WPG,G,4on5,13,10.5653,120,-2.4347
8476341,Anton Forsberg,2023-24,regular,NHL,OTT,G,4on5,17,13.6479,144,-3.3521
8476412,Jordan Binnington,2023-24,regular,NHL,STL,G,4on5,28,33.4699,344,5.4699
8476433,Magnus Hellberg,2023-24,regular,NHL,PIT,G,4on5,0,0.8504,8,0.8504
8476434,John Gibson,2023-24,regular,NHL,ANA,G,4on5,43,35.1169,362,-7.8831
8476876,Malcolm Subban,2023-24,regular,NHL,CBJ,G,4on5,1,1.1396,10,0.1396
8476883,Andrei Vasilevskiy,2023-24,regular,NHL,TBL,G,4on5,22,25.222,273,3.222
8476904,Chris Driedger,2023-24,regular,NHL,SEA,G,4on5,2,1.7784,11,-0.2216
8476914,Joonas Korpisalo,2023-24,regular,NHL,OTT,G,4on5,37,27.0854,287,-9.9146
8476932,Anthony Stolarz,2023-24,regular,NHL,FLA,G,4on5,14,14.9191,148,0.9191
8476945,Connor Hellebuyck,2023-24,regular,NHL,WPG,G,4on5,35,34.3069,369,-0.6931
8476999,Linus Ullmark,2023-24,regular,NHL,BOS,G,4on5,20,21.1593,218,1.1593
8477035,Matt Tomkins,2023-24,regular,NHL,TBL,G,4on5,1,4.8611,49,3.8611
8477293,Antti Raanta,2023-24,regular,NHL,CAR,G,4on5,13,6.7194,70,-6.2806
8477361,Cal Petersen,2023-24,regular,NHL,PHI,G,4on5,3,2.4466,29,-0.5534
8477424,Juuse Saros,2023-24,regular,NHL,NSH,G,4on5,31,35.1379,351,4.1379
8477465,Tristan Jarry,2023-24,regular,NHL,PIT,G,4on5,23,24.7898,262,1.7898
8477480,Eric Comrie,2023-24,regular,NHL,BUF,G,4on5,7,6.6943,61,-0.3057
8477484,Spencer Martin,2023-24,regular,NHL,CAR,G,4on5,13,10.7989,105,-2.2011
8477831,Pheonix Copley,2023-24,regular,NHL,LAK,G,4on5,4,6.2262,63,2.2262
8477967,Thatcher Demko,2023-24,regular,NHL,VAN,G,4on5,24,28.9336,323,4.9336
8477968,Alex Nedeljkovic,2023-24,regular,NHL,PIT,G,4on5,19,18.801,196,-0.199
8477970,Vitek Vanecek,2023-24,regular,NHL,NJD,G,4on5,15,17.4115,171,2.4115
8477992,Jonas Johansson,2023-24,regular,NHL,TBL,G,4on5,12,12.2958,124,0.2958
8478007,Elvis Merzlikins,2023-24,regular,NHL,CBJ,G,4on5,20,21.941,237,1.941
8478009,Ilya Sorokin,2023-24,regular,NHL,NYI,G,4on5,38,28.5628,308,-9.4372
8478024,Ville Husso,2023-24,regular,NHL,DET,G,4on5,11,13.1349,134,2.1349
8478039,Kaapo Kahkonen,2023-24,regular,NHL,NJD,G,4on5,24,20.6877,206,-3.3123
8478048,Igor Shesterkin,2023-24,regular,NHL,NYR,G,4on5,26,26.2744,280,0.2744
8478406,Mackenzie Blackwood,2023-24,regular,NHL,SJS,G,4on5,28,31.9548,321,3.9548
8478433,Felix Sandstrom,2023-24,regular,NHL,PHI,G,4on5,3,2.603,28,-0.397
8478435,Dan Vladar,2023-24,regular,NHL,CGY,G,4on5,10,10.2794,106,0.2794
8478470,Samuel Montembeault,2023-24,regular,NHL,MTL,G,4on5,22,28.7018,280,6.7018
8478492,Ilya Samsonov,2023-24,regular,NHL,TOR,G,4on5,25,20.6234,230,-4.3766
8478499,Adin Hill,2023-24,regular,NHL,VGK,G,4on5,9,17.6453,193,8.6453
8478872,Karel Vejmelka,2023-24,regular,NHL,ARI,G,4on5,20,22.6946,240,2.6946
8478905,Ivan Fedotov,2023-24,regular,NHL,PHI,G,4on5,0,0.0759,1,0.0759
8478916,Joey Daccord,2023-24,regular,NHL,SEA,G,4on5,20,22.7618,264,2.7618
8478965,Kenneth Appleby,2023-24,regular,NHL,NYI,G,4on5,0,0.0215,1,0.0215
8478971,Connor Ingram,2023-24,regular,NHL,ARI,G,4on5,33,29.6253,345,-3.3747
8479193,Casey DeSmith,2023-24,regular,NHL,VAN,G,4on5,16,14.2232,144,-1.7768
8479292,Charlie Lindgren,2023-24,regular,NHL,WSH,G,4on5,23,28.988,301,5.988
8479312,Alex Lyon,2023-24,regular,NHL,DET,G,4on5,24,24.7378,258,0.7378
8479361,Joseph Woll,2023-24,regular,NHL,TOR,G,4on5,11,14.5475,159,3.5475
8479394,Carter Hart,2023-24,regular,NHL,PHI,G,4on5,9,11.3149,130,2.3149
8479406,Filip Gustavsson,2023-24,regular,NHL,MIN,G,4on5,29,34.434,349,5.434
8479496,David Rittich,2023-24,regular,NHL,LAK,G,4on5,13,14.2664,162,1.2664
8479973,Stuart Skinner,2023-24,regular,NHL,EDM,G,4on5,34,30.6902,317,-3.3098
8479979,Jake Oettinger,2023-24,regular,NHL,DAL,G,4on5,24,27.6483,286,3.6483
8480045,Ukko-Pekka Luukkonen,2023-24,regular,NHL,BUF,G,4on5,23,26.7466,305,3.7466
8480051,Cayden Primeau,2023-24,regular,NHL,MTL,G,4on5,19,16.1288,161,-2.8712
8480191,Matt Villalta,2023-24,regular,NHL,ARI,G,4on5,1,0.7919,8,-0.2081
8480193,Daniil Tarasov,2023-24,regular,NHL,CBJ,G,4on5,16,13.5287,155,-2.4713
8480238,Jiri Patera,2023-24,regular,NHL,VGK,G,4on5,7,3.6834,45,-3.3166
8480280,Jeremy Swayman,2023-24,regular,NHL,BOS,G,4on5,21,22.916,253,1.916
8480313,Logan Thompson,2023-24,regular,NHL,VGK,G,4on5,24,22.8722,247,-1.1278
8480382,Alexandar Georgiev,2023-24,regular,NHL,COL,G,4on5,41,38.2292,373,-2.7708
8480843,Lukas Dostal,2023-24,regular,NHL,ANA,G,4on5,41,37.1308,388,-3.8692
8480947,Kevin Lankinen,2023-24,regular,NHL,NSH,G,4on5,19,11.888,113,-7.112
8480981,Joel Hofer,2023-24,regular,NHL,STL,G,4on5,15,14.7761,141,-0.2239
8480992,Magnus Chrona,2023-24,regular,NHL,SJS,G,4on5,5,5.7271,67,0.7271
8481020,Justus Annunen,2023-24,regular,NHL,COL,G,4on5,4,7.7759,93,3.7759
8481031,Ivan Prosvetov,2023-24,regular,NHL,COL,G,4on5,4,4.1246,44,0.1246
8481033,Akira Schmid,2023-24,regular,NHL,NJD,G,4on5,9,7.5958,89,-1.4042
8481035,Samuel Ersson,2023-24,regular,NHL,PHI,G,4on5,20,24.0645,238,4.0645
8481544,Mads Sogaard,2023-24,regular,NHL,OTT,G,4on5,3,2.2319,27,-0.7681
8481611,Pyotr Kochetkov,2023-24,regular,NHL,CAR,G,4on5,14,18.2071,185,4.2071
8481668,Arturs Silovs,2023-24,regular,NHL,VAN,G,4on5,3,1.3396,19,-1.6604
8481692,Dustin Wolf,2023-24,regular,NHL,CGY,G,4on5,12,8.3824,95,-3.6176
8482076,Nico Daws,2023-24,regular,NHL,NJD,G,4on5,13,9.8664,102,-3.1336
8482221,Devon Levi,2023-24,regular,NHL,BUF,G,4on5,17,16.3161,159,-0.6839
8482411,Hunter Shepard,2023-24,regular,NHL,WSH,G,4on5,2,0.4178,5,-1.5822
8482445,Devin Cooley,2023-24,regular,NHL,SJS,G,4on5,1,3.9799,43,2.9799
8482661,Jesper Wallstedt,2023-24,regular,NHL,MIN,G,4on5,0,0.5559,8,0.5559
8482821,Arvid Soderblom,2023-24,regular,NHL,CHI,G,4on5,21,16.2779,166,-4.7221
8482982,Jet Greaves,2023-24,regular,NHL,CBJ,G,4on5,7,7.8665,74,0.8665
8483575,Matt Murray,2023-24,regular,NHL,DAL,G,4on5,0,0.6107,10,0.6107
8470594,Marc-Andre Fleury,2023-24,regular,NHL,MIN,G,5on4,7,4.336,35,-2.664
8471734,Jonathan Quick,2023-24,regular,NHL,NYR,G,5on4,0,1.718,22,1.718
8473503,James Reimer,2023-24,regular,NHL,DET,G,5on4,0,1.4456,20,1.4456
8473575,Semyon Varlamov,2023-24,regular,NHL,NYI,G,5on4,0,1.2946,32,1.2946
8474593,Jacob Markstrom,2023-24,regular,NHL,CGY,G,5on4,10,6.638,66,-3.362
8474596,Jake Allen,2023-24,regular,NHL,NJD,G,5on4,3,3.636,34,0.636
8474636,Michael Hutchinson,2023-24,regular,NHL,DET,G,5on4,0,0.0307,3,0.0307
8474889,Martin Jones,2023-24,regular,NHL,TOR,G,5on4,3,0.9832,19,-2.0168
8475311,Darcy Kuemper,2023-24,regular,NHL,WSH,G,5on4,0,2.2643,34,2.2643
8475660,Cam Talbot,2023-24,regular,NHL,LAK,G,5on4,3,2.6384,50,-0.3616
8475683,Sergei Bobrovsky,2023-24,regular,NHL,FLA,G,5on4,4,3.3452,66,-0.6548
8475717,Calvin Pickard,2023-24,regular,NHL,EDM,G,5on4,0,0.8739,17,0.8739
8475789,Jack Campbell,2023-24,regular,NHL,EDM,G,5on4,1,0.4612,3,-0.5388
8475809,Scott Wedgewood,2023-24,regular,NHL,DAL,G,5on4,3,2.4743,31,-0.5257
8475831,Philipp Grubauer,2023-24,regular,NHL,SEA,G,5on4,4,2.1981,31,-1.8019
8475839,Louis Domingue,2023-24,regular,NHL,NYR,G,5on4,0,0.0251,1,0.0251
8475852,Petr Mrazek,2023-24,regular,NHL,CHI,G,5on4,7,3.6606,52,-3.3394
8475883,Frederik Andersen,2023-24,regular,NHL,CAR,G,5on4,1,0.6636,17,-0.3364
8476316,Laurent Brossoit,2023-24,regular,NHL,WPG,G,5on4,1,0.8316,15,-0.1684
8476341,Anton Forsberg,2023-24,regular,NHL,OTT,G,5on4,1,1.5146,23,0.5146
8476412,Jordan Binnington,2023-24,regular,NHL,STL,G,5on4,3,4.3308,56,1.3308
8476433,Magnus Hellberg,2023-24,regular,NHL,PIT,G,5on4,1,0.2165,2,-0.7835
8476434,John Gibson,2023-24,regular,NHL,ANA,G,5on4,3,3.1631,35,0.1631
8476883,Andrei Vasilevskiy,2023-24,regular,NHL,TBL,G,5on4,4,3.2355,46,-0.7645
8476914,Joonas Korpisalo,2023-24,regular,NHL,OTT,G,5on4,4,3.2528,56,-0.7472
8476932,Anthony Stolarz,2023-24,regular,NHL,FLA,G,5on4,3,1.56,26,-1.44
8476945,Connor Hellebuyck,2023-24,regular,NHL,WPG,G,5on4,4,3.6021,56,-0.3979
8476999,Linus Ullmark,2023-24,regular,NHL,BOS,G,5on4,3,3.7344,46,0.7344
8477035,Matt Tomkins,2023-24,regular,NHL,TBL,G,5on4,0,0.3721,9,0.3721
8477293,Antti Raanta,2023-24,regular,NHL,CAR,G,5on4,2,1.7762,18,-0.2238
8477361,Cal Petersen,2023-24,regular,NHL,PHI,G,5on4,0,0.492,7,0.492
8477424,Juuse Saros,2023-24,regular,NHL,NSH,G,5on4,4,4.6187,64,0.6187
8477465,Tristan Jarry,2023-24,regular,NHL,PIT,G,5on4,9,5.2977,65,-3.7023
8477480,Eric Comrie,2023-24,regular,NHL,BUF,G,5on4,1,0.914,9,-0.086
8477484,Spencer Martin,2023-24,regular,NHL,CAR,G,5on4,2,1.2403,18,-0.7597
8477831,Pheonix Copley,2023-24,regular,NHL,LAK,G,5on4,3,1.0593,12,-1.9407
8477967,Thatcher Demko,2023-24,regular,NHL,VAN,G,5on4,5,3.7167,56,-1.2833
8477968,Alex Nedeljkovic,2023-24,regular,NHL,PIT,G,5on4,2,3.9833,52,1.9833
8477970,Vitek Vanecek,2023-24,regular,NHL,NJD,G,5on4,4,2.6417,30,-1.3583
8477992,Jonas Johansson,2023-24,regular,NHL,TBL,G,5on4,1,1.3821,24,0.3821
8478007,Elvis Merzlikins,2023-24,regular,NHL,CBJ,G,5on4,2,2.6756,44,0.6756
8478009,Ilya Sorokin,2023-24,regular,NHL,NYI,G,5on4,1,3.7925,56,2.7925
8478024,Ville Husso,2023-24,regular,NHL,DET,G,5on4,5,2.078,31,-2.922
8478039,Kaapo Kahkonen,2023-24,regular,NHL,NJD,G,5on4,4,3.2549,44,-0.7451
8478048,Igor Shesterkin,2023-24,regular,NHL,NYR,G,5on4,3,2.3833,52,-0.6167
8478406,Mackenzie Blackwood,2023-24,regular,NHL,SJS,G,5on4,3,3.1854,50,0.1854
8478433,Felix Sandstrom,2023-24,regular,NHL,PHI,G,5on4,0,0.2908,4,0.2908
8478435,Dan Vladar,2023-24,regular,NHL,CGY,G,5on4,1,0.9615,19,-0.0385
8478470,Samuel Montembeault,2023-24,regular,NHL,MTL,G,5on4,7,3.4925,52,-3.5075
8478492,Ilya Samsonov,2023-24,regular,NHL,TOR,G,5on4,2,4.2628,53,2.2628
8478499,Adin Hill,2023-24,regular,NHL,VGK,G,5on4,5,2.7548,37,-2.2452
8478872,Karel Vejmelka,2023-24,regular,NHL,ARI,G,5on4,4,2.434,43,-1.566
8478916,Joey Daccord,2023-24,regular,NHL,SEA,G,5on4,5,2.9026,42,-2.0974
8478965,Kenneth Appleby,2023-24,regular,NHL,NYI,G,5on4,1,0.2987,2,-0.7013
8478971,Connor Ingram,2023-24,regular,NHL,ARI,G,5on4,3,2.7248,43,-0.2752
8479193,Casey DeSmith,2023-24,regular,NHL,VAN,G,5on4,2,1.6334,28,-0.3666
8479292,Charlie Lindgren,2023-24,regular,NHL,WSH,G,5on4,4,2.6281,44,-1.3719
8479312,Alex Lyon,2023-24,regular,NHL,DET,G,5on4,5,3.3145,56,-1.6855
8479361,Joseph Woll,2023-24,regular,NHL,TOR,G,5on4,2,1.963,32,-0.037
8479394,Carter Hart,2023-24,regular,NHL,PHI,G,5on4,0,2.0401,32,2.0401
8479406,Filip Gustavsson,2023-24,regular,NHL,MIN,G,5on4,2,1.7091,34,-0.2909
8479496,David Rittich,2023-24,regular,NHL,LAK,G,5on4,1,1.9876,21,0.9876
8479973,Stuart Skinner,2023-24,regular,NHL,EDM,G,5on4,3,2.9048,46,-0.0952
8479979,Jake Oettinger,2023-24,regular,NHL,DAL,G,5on4,1,2.9787,54,1.9787
8480045,Ukko-Pekka Luukkonen,2023-24,regular,NHL,BUF,G,5on4,4,3.2619,44,-0.7381
8480051,Cayden Primeau,2023-24,regular,NHL,MTL,G,5on4,2,1.4063,24,-0.5937
8480191,Matt Villalta,2023-24,regular,NHL,ARI,G,5on4,0,0.0296,1,0.0296
8480193,Daniil Tarasov,2023-24,regular,NHL,CBJ,G,5on4,2,1.656,21,-0.344
8480238,Jiri Patera,2023-24,regular,NHL,VGK,G,5on4,0,0.2013,4,0.2013
8480280,Jeremy Swayman,2023-24,regular,NHL,BOS,G,5on4,2,3.42,49,1.42
8480313,Logan Thompson,2023-24,regular,NHL,VGK,G,5on4,2,3.0318,47,1.0318
8480382,Alexandar Georgiev,2023-24,regular,NHL,COL,G,5on4,5,5.1442,66,0.1442
8480843,Lukas Dostal,2023-24,regular,NHL,ANA,G,5on4,1,2.3876,31,1.3876
8480947,Kevin Lankinen,2023-24,regular,NHL,NSH,G,5on4,0,1.7915,24,1.7915
8480981,Joel Hofer,2023-24,regular,NHL,STL,G,5on4,2,2.4365,28,0.4365
8480992,Magnus Chrona,2023-24,regular,NHL,SJS,G,5on4,0,0.1765,7,0.1765
8481020,Justus Annunen,2023-24,regular,NHL,COL,G,5on4,0,1.2781,16,1.2781
8481031,Ivan Prosvetov,2023-24,regular,NHL,COL,G,5on4,1,0.9182,13,-0.0818
8481033,Akira Schmid,2023-24,regular,NHL,NJD,G,5on4,0,0.4553,11,0.4553
8481035,Samuel Ersson,2023-24,regular,NHL,PHI,G,5on4,4,3.0363,50,-0.9637
8481544,Mads Sogaard,2023-24,regular,NHL,OTT,G,5on4,0,0.3533,6,0.3533
8481611,Pyotr Kochetkov,2023-24,regular,NHL,CAR,G,5on4,4,2.7815,41,-1.2185
8481668,Arturs Silovs,2023-24,regular,NHL,VAN,G,5on4,0,0.2045,2,0.2045
8481692,Dustin Wolf,2023-24,regular,NHL,CGY,G,5on4,0,1.0868,14,1.0868
8482076,Nico Daws,2023-24,regular,NHL,NJD,G,5on4,2,2.2468,26,0.2468
8482137,Yaroslav Askarov,2023-24,regular,NHL,NSH,G,5on4,0,0.0665,2,0.0665
8482221,Devon Levi,2023-24,regular,NHL,BUF,G,5on4,4,2.4224,31,-1.5776
8482411,Hunter Shepard,2023-24,regular,NHL,WSH,G,5on4,0,0.0428,2,0.0428
8482445,Devin Cooley,2023-24,regular,NHL,SJS,G,5on4,0,0.1903,7,0.1903
8482661,Jesper Wallstedt,2023-24,regular,NHL,MIN,G,5on4,0,0.2111,1,0.2111
8482821,Arvid Soderblom,2023-24,regular,NHL,CHI,G,5on4,0,1.7775,20,1.7775
8482982,Jet Greaves,2023-24,regular,NHL,CBJ,G,5on4,0,0.156,6,0.156
8473575,Semyon Varlamov,2023-24,playoffs,NHL,NYI,G,all,12,13.8912,257,1.8912
8475660,Cam Talbot,2023-24,playoffs,NHL,LAK,G,all,16,11.8931,149,-4.1069
8475683,Sergei Bobrovsky,2023-24,playoffs,NHL,FLA,G,all,55,55.2188,914,0.2188
8475717,Calvin Pickard,2023-24,playoffs,NHL,EDM,G,all,5,5.4397,96,0.4397
8475883,Frederik Andersen,2023-24,playoffs,NHL,CAR,G,all,28,27.8958,425,-0.1042
8476316,Laurent Brossoit,2023-24,playoffs,NHL,WPG,G,all,0,0.273,6,0.273
8476883,Andrei Vasilevskiy,2023-24,playoffs,NHL,TBL,G,all,16,15.2695,222,-0.7305
8476932,Anthony Stolarz,2023-24,playoffs,NHL,FLA,G,all,3,3.4386,30,0.4386
8476945,Connor Hellebuyck,2023-24,playoffs,NHL,WPG,G,all,24,16.1257,240,-7.8743
8476999,Linus Ullmark,2023-24,playoffs,NHL,BOS,G,all,5,3.7031,57,-1.2969
8477424,Juuse Saros,2023-24,playoffs,NHL,NSH,G,all,12,12.9224,221,0.9224
8477967,Thatcher Demko,2023-24,playoffs,NHL,VAN,G,all,2,1.7797,38,-0.2203
8478009,Ilya Sorokin,2023-24,playoffs,NHL,NYI,G,all,3,0.9963,24,-2.0037
8478048,Igor Shesterkin,2023-24,playoffs,NHL,NYR,G,all,39,48.7921,802,9.7921
8478492,Ilya Samsonov,2023-24,playoffs,NHL,TOR,G,all,14,10.8123,203,-3.1877
8478499,Adin Hill,2023-24,playoffs,NHL,VGK,G,all,5,7.4265,118,2.4265
8479193,Casey DeSmith,2023-24,playoffs,NHL,VAN,G,all,4,3.871,67,-0.129
8479292,Charlie Lindgren,2023-24,playoffs,NHL,WSH,G,all,14,9.1301,157,-4.8699
8479361,Joseph Woll,2023-24,playoffs,NHL,TOR,G,all,2,5.2924,92,3.2924
8479496,David Rittich,2023-24,playoffs,NHL,LAK,G,all,5,4.4568,56,-0.5432
8479973,Stuart Skinner,2023-24,playoffs,NHL,EDM,G,all,56,54.105,904,-1.895
8479979,Jake Oettinger,2023-24,playoffs,NHL,DAL,G,all,45,45.8656,806,0.8656
8480280,Jeremy Swayman,2023-24,playoffs,NHL,BOS,G,all,25,31.9007,553,6.9007
8480313,Logan Thompson,2023-24,playoffs,NHL,VGK,G,all,10,12.8945,216,2.8945
8480382,Alexandar Georgiev,2023-24,playoffs,NHL,COL,G,all,33,30.0136,486,-2.9864
8481611,Pyotr Kochetkov,2023-24,playoffs,NHL,CAR,G,all,3,3.0991,46,0.0991
8481668,Arturs Silovs,2023-24,playoffs,NHL,VAN,G,all,29,26.2332,441,-2.7668
8473575,Semyon Varlamov,2023-24,playoffs,NHL,NYI,G,5on5,6,10.5513,222,4.5513
8475660,Cam Talbot,2023-24,playoffs,NHL,LAK,G,5on5,9,6.8796,103,-2.1204
8475683,Sergei Bobrovsky,2023-24,playoffs,NHL,FLA,G,5on5,36,37.385,712,1.385
8475717,Calvin Pickard,2023-24,playoffs,NHL,EDM,G,5on5,4,3.1056,67,-0.8944
8475883,Frederik Andersen,2023-24,playoffs,NHL,CAR,G,5on5,18,20.8212,350,2.8212
8476316,Laurent Brossoit,2023-24,playoffs,NHL,WPG,G,5on5,0,0.273,6,0.273
8476883,Andrei Vasilevskiy,2023-24,playoffs,NHL,TBL,G,5on5,11,9.2512,160,-1.7488
8476932,Anthony Stolarz,2023-24,playoffs,NHL,FLA,G,5on5,2,1.2266,14,-0.7734
8476945,Connor Hellebuyck,2023-24,playoffs,NHL,WPG,G,5on5,17,11.7267,198,-5.2733
8476999,Linus Ullmark,2023-24,playoffs,NHL,BOS,G,5on5,2,2.214,42,0.214
8477424,Juuse Saros,2023-24,playoffs,NHL,NSH,G,5on5,8,10.7262,187,2.7262
8477967,Thatcher Demko,2023-24,playoffs,NHL,VAN,G,5on5,1,1.2363,29,0.2363
8478009,Ilya Sorokin,2023-24,playoffs,NHL,NYI,G,5on5,3,0.7962,22,-2.2038
8478048,Igor Shesterkin,2023-24,playoffs,NHL,NYR,G,5on5,27,34.4318,636,7.4318
8478492,Ilya Samsonov,2023-24,playoffs,NHL,TOR,G,5on5,9,7.171,156,-1.829
8478499,Adin Hill,2023-24,playoffs,NHL,VGK,G,5on5,3,5.6764,99,2.6764
8479193,Casey DeSmith,2023-24,playoffs,NHL,VAN,G,5on5,4,2.3412,46,-1.6588
8479292,Charlie Lindgren,2023-24,playoffs,NHL,WSH,G,5on5,7,5.238,112,-1.762
8479361,Joseph Woll,2023-24,playoffs,NHL,TOR,G,5on5,1,4.5362,81,3.5362
8479496,David Rittich,2023-24,playoffs,NHL,LAK,G,5on5,3,2.6401,43,-0.3599
8479973,Stuart Skinner,2023-24,playoffs,NHL,EDM,G,5on5,48,41.6383,742,-6.3617
8479979,Jake Oettinger,2023-24,playoffs,NHL,DAL,G,5on5,29,36.1978,688,7.1978
8480280,Jeremy Swayman,2023-24,playoffs,NHL,BOS,G,5on5,20,19.633,411,-0.367
8480313,Logan Thompson,2023-24,playoffs,NHL,VGK,G,5on5,8,9.7594,178,1.7594
8480382,Alexandar Georgiev,2023-24,playoffs,NHL,COL,G,5on5,23,20.4345,388,-2.5655
8481611,Pyotr Kochetkov,2023-24,playoffs,NHL,CAR,G,5on5,2,1.3364,28,-0.6636
8481668,Arturs Silovs,2023-24,playoffs,NHL,VAN,G,5on5,18,16.2621,343,-1.7379
8473575,Semyon Varlamov,2023-24,playoffs,NHL,NYI,G,4on5,5,2.8917,26,-2.1083
8475660,Cam Talbot,2023-24,playoffs,NHL,LAK,G,4on5,5,4.058,39,-0.942
8475683,Sergei Bobrovsky,2023-24,playoffs,NHL,FLA,G,4on5,6,11.2753,119,5.2753
8475717,Calvin Pickard,2023-24,playoffs,NHL,EDM,G,4on5,0,1.6702,15,1.6702
8475883,Frederik Andersen,2023-24,playoffs,NHL,CAR,G,4on5,8,4.36,48,-3.64
8476883,Andrei Vasilevskiy,2023-24,playoffs,NHL,TBL,G,4on5,3,4.4875,41,1.4875
8476932,Anthony Stolarz,2023-24,playoffs,NHL,FLA,G,4on5,0,1.0618,10,1.0618
8476945,Connor Hellebuyck,2023-24,playoffs,NHL,WPG,G,4on5,6,3.8269,34,-2.1731
8476999,Linus Ullmark,2023-24,playoffs,NHL,BOS,G,4on5,2,1.1588,13,-0.8412
8477424,Juuse Saros,2023-24,playoffs,NHL,NSH,G,4on5,2,1.3164,16,-0.6836
8477967,Thatcher Demko,2023-24,playoffs,NHL,VAN,G,4on5,1,0.5154,8,-0.4846
8478009,Ilya Sorokin,2023-24,playoffs,NHL,NYI,G,4on5,0,0.2001,2,0.2001
8478048,Igor Shesterkin,2023-24,playoffs,NHL,NYR,G,4on5,9,10.1302,113,1.1302
8478492,Ilya Samsonov,2023-24,playoffs,NHL,TOR,G,4on5,5,2.8444,31,-2.1556
8478499,Adin Hill,2023-24,playoffs,NHL,VGK,G,4on5,2,1.6154,16,-0.3846
8479193,Casey DeSmith,2023-24,playoffs,NHL,VAN,G,4on5,0,1.2555,17,1.2555
8479292,Charlie Lindgren,2023-24,playoffs,NHL,WSH,G,4on5,5,3.0328,38,-1.9672
8479361,Joseph Woll,2023-24,playoffs,NHL,TOR,G,4on5,0,0.4927,4,0.4927
8479496,David Rittich,2023-24,playoffs,NHL,LAK,G,4on5,2,1.8167,13,-0.1833
8479973,Stuart Skinner,2023-24,playoffs,NHL,EDM,G,4on5,4,10.0129,118,6.0129
8479979,Jake Oettinger,2023-24,playoffs,NHL,DAL,G,4on5,12,6.2785,62,-5.7215
8480280,Jeremy Swayman,2023-24,playoffs,NHL,BOS,G,4on5,5,9.5161,103,4.5161
8480313,Logan Thompson,2023-24,playoffs,NHL,VGK,G,4on5,2,2.2304,25,0.2304
8480382,Alexandar Georgiev,2023-24,playoffs,NHL,COL,G,4on5,7,6.529,64,-0.471
8481611,Pyotr Kochetkov,2023-24,playoffs,NHL,CAR,G,4on5,0,1.2409,13,1.2409
8481668,Arturs Silovs,2023-24,playoffs,NHL,VAN,G,4on5,7,6.4537,58,-0.5463
